Date,Time,X1,X2,X3,X4,X5,Y1,Y2,U1,U2,U3,R1,R2,R3,UY1,UY2,UY3
2022/5/1,3:24:35,-5657.64,2682.32,-6920348.5,23763310,-0.24,-6920310,23763292,-0.24,0.05,0.02,0.89,0.15,0.17,0.17,-31.98,115.83
2022/5/1,3:24:36,-5659.27,2683.31,-6920348.5,23763310,-0.24,-6920310,23763292,-0.24,-0.07,0.05,0.99,0.16,0.02,-0.63,-31.98,115.83
2022/5/1,3:24:37,-5661.46,2684.99,-6920348.5,23763310,-0.24,-6920310,23763292,-0.24,-0.11,0.15,0.93,0.28,-0.02,-0.5,-31.98,115.83
2022/5/1,3:24:38,-5664.23,2684.17,-6920348.5,23763310,-0.24,-6920310,23763292,-0.24,0.04,0.1,0.97,0.21,0.17,0,-31.98,115.83
2022/5/1,3:24:39,-5667.76,2685.51,-6920348.5,23763310,-0.24,-6920310,23763292,-0.24,-0.21,0.01,1.02,0.12,-0.09,-0.06,-31.98,115.83
2022/5/1,3:24:40,-5667.85,2687.67,-6920348.5,23763312,-0.04,-6920310,23763294,-0.04,0.07,0.16,0.9,0.26,0.18,-0.01,-31.98,115.83
2022/5/1,3:24:41,-5673.51,2688.81,-6920348.5,23763312,-0.04,-6920310,23763294,-0.04,-0.02,0.12,1.04,0.21,0.09,-0.21,-31.98,115.83
2022/5/1,3:24:42,-5674.61,2690.7,-6920348.5,23763312,-0.04,-6920310,23763294,-0.04,-0.14,-0.03,1.06,0.08,-0.02,-0.44,-31.98,115.83
2022/5/1,3:24:43,-5677.97,2691.32,-6920348.5,23763312,-0.04,-6920310,23763294,-0.04,-0.08,0.18,0.97,0.27,0.01,-0.06,-31.98,115.83
2022/5/1,3:24:44,-5681.4,2692.55,-6920349,23763312,0.07,-6920310.5,23763294,0.07,-0.06,0.14,1.02,0.23,0.05,-0.2,-31.98,115.83
2022/5/1,3:24:45,-5683.09,2693.27,-6920349,23763312,0.07,-6920310.5,23763294,0.07,-0.2,-0.04,0.95,0.07,-0.1,0.03,-31.98,115.83
2022/5/1,3:24:46,-5686.28,2693.78,-6920348.5,23763312,-0.13,-6920310,23763294,-0.13,-0.17,-0.08,1.06,0.03,-0.06,-0.01,-31.98,115.83
2022/5/1,3:24:47,-5688.5,2696.89,-6920348.5,23763312,-0.13,-6920310,23763294,-0.13,-0.01,0.21,0.94,0.3,0.08,-0.05,-31.98,115.83
2022/5/1,3:24:48,-5691.71,2696.07,-6920348.5,23763312,-0.13,-6920310,23763294,-0.13,-0.23,0.03,1,0.14,-0.14,-0.23,-31.98,115.83
2022/5/1,3:24:49,-5694.86,2699.38,-6920348.5,23763312,-0.13,-6920310,23763294,-0.13,-0.35,-0.07,1.11,0.06,-0.24,-0.2,-31.98,115.83
2022/5/1,3:24:50,-5697.48,2700.57,-6920348.5,23763312,-0.13,-6920310,23763294,-0.13,-0.1,0.19,1.02,0.25,0.02,0.46,-31.98,115.83
2022/5/1,3:24:51,-5701.22,2699.59,-6920348.5,23763312,-0.13,-6920310,23763294,-0.13,-0.18,0.07,0.98,0.16,-0.06,0.13,-31.98,115.83
2022/5/1,3:24:52,-5701.67,2702.94,-6920348.5,23763312,-0.13,-6920310,23763294,-0.13,-0.19,-0.1,0.97,-0.01,-0.08,0.51,-31.98,115.83
2022/5/1,3:24:53,-5706.15,2703.92,-6920349,23763312,0.56,-6920310,23763294,0.56,-0.02,0.14,1.04,0.22,0.1,0.4,-31.98,115.83
2022/5/1,3:24:54,-5709.22,2703.69,-6920349,23763312,0.56,-6920310,23763294,0.56,-0.06,0.08,0.98,0.18,0.08,0.37,-31.98,115.83
2022/5/1,3:24:55,-5712.34,2704.09,-6920349,23763312,0.56,-6920310,23763294,0.56,-0.15,0.02,1.02,0.11,-0.03,0.41,-31.98,115.83
2022/5/1,3:24:56,-5713.07,2706.64,-6920349,23763312,0.56,-6920310,23763294,0.56,-0.06,0.09,0.91,0.19,0.05,0.44,-31.98,115.83
2022/5/1,3:24:57,-5717.14,2706.15,-6920349,23763312,0.56,-6920310,23763294,0.56,0.01,0.11,0.98,0.21,0.13,0.25,-31.98,115.83
2022/5/1,3:24:58,-5718.92,2708.68,-6920349,23763312,0.56,-6920310,23763294,0.56,-0.06,0.01,0.91,0.13,0.07,0.4,-31.98,115.83
2022/5/1,3:24:59,-5721.28,2707.03,-6920349,23763312,0.56,-6920310,23763294,0.56,0.04,0.1,1.02,0.2,0.16,0.26,-31.98,115.83
2022/5/1,3:25:00,-5725.16,2708.19,-6920349,23763312,0.56,-6920310,23763294,0.56,-0.05,-0.04,1.03,0.08,0.05,0.55,-31.98,115.83
2022/5/1,3:25:01,-5726.62,2710.33,-6920349,23763312,0.56,-6920310,23763294,0.56,-0.08,0.04,0.92,0.15,0.05,0.29,-31.98,115.83
2022/5/1,3:25:02,-5730.22,2709.69,-6920349,23763312,0.56,-6920310,23763294,0.56,-0.02,0.18,1.06,0.25,0.1,0.62,-31.98,115.83
2022/5/1,3:25:03,-5731.59,2712.11,-6920349,23763312,0.56,-6920310,23763294,0.56,-0.17,-0.09,0.97,0,-0.07,0.68,-31.98,115.83
2022/5/1,3:25:04,-5734.52,2711.35,-6920349,23763312,0.56,-6920310,23763294,0.56,-0.08,0.04,0.94,0.17,0.04,0.67,-31.98,115.83
2022/5/1,3:25:05,-5738.19,2713.27,-6920349,23763312,0.56,-6920310,23763294,0.56,-0.16,-0.07,0.97,0.03,-0.06,0.39,-31.98,115.83
2022/5/1,3:25:06,-5740.47,2713.28,-6920349,23763312,0.64,-6920310,23763294,0.64,-0.07,0.09,0.93,0.21,0.06,0.61,-31.98,115.83
2022/5/1,3:25:07,-5744.26,2715.44,-6920349,23763312,0.64,-6920310,23763294,0.64,-0.38,-0.14,1.01,-0.02,-0.31,-0.03,-31.98,115.83
2022/5/1,3:25:08,-5746.53,2717.67,-6920349,23763312,0.64,-6920310,23763294,0.64,-0.01,0.33,0.92,0.37,0.07,0.7,-31.98,115.83
2022/5/1,3:25:09,-5751.83,2718.07,-6920349,23763312,0.64,-6920310,23763294,0.64,-0.05,0.09,0.95,0.2,0.07,0.21,-31.98,115.83
2022/5/1,3:25:10,-5753.39,2721.56,-6920349,23763312,0.64,-6920310,23763294,0.64,-0.29,-0.08,1.01,0,-0.21,0.27,-31.98,115.83
2022/5/1,3:25:11,-5756.65,2722.19,-6920349,23763314,0.61,-6920310,23763296,0.61,-0.08,0.09,0.96,0.18,0.04,0.48,-31.98,115.83
2022/5/1,3:25:12,-5760.21,2722.3,-6920349,23763314,0.61,-6920310,23763296,0.61,-0.04,0.14,0.9,0.25,0.07,0.46,-31.98,115.83
2022/5/1,3:25:13,-5761.07,2723.92,-6920349,23763314,0.61,-6920310,23763296,0.61,-0.15,-0.06,1.01,0.04,-0.05,0.34,-31.98,115.83
2022/5/1,3:25:14,-5764.74,2725.22,-6920349,23763314,0.61,-6920310,23763296,0.61,-0.02,0.03,0.91,0.15,0.1,0.6,-31.98,115.83
2022/5/1,3:25:15,-5767.17,2724.41,-6920349,23763314,0.61,-6920310,23763296,0.61,-0.03,0.1,1.02,0.19,0.09,0.25,-31.98,115.83
2022/5/1,3:25:16,-5770.83,2726.32,-6920349,23763314,0.61,-6920310,23763296,0.61,-0.09,0.08,1.05,0.17,0.03,0.39,-31.98,115.83
2022/5/1,3:25:17,-5772.48,2727.32,-6920349,23763314,0.61,-6920310,23763296,0.61,-0.1,0.06,1.04,0.14,0.01,0.19,-31.98,115.83
2022/5/1,3:25:18,-5775.88,2727.9,-6920349,23763314,0.61,-6920310,23763296,0.61,-0.07,0.06,1.02,0.15,0.05,0.24,-31.98,115.83
2022/5/1,3:25:19,-5777.67,2728.88,-6920349.5,23763314,0.61,-6920310,23763296,0.61,-0.19,0.02,0.99,0.12,-0.09,0.19,-31.98,115.83
2022/5/1,3:25:20,-5780.81,2729.14,-6920349.5,23763314,0.61,-6920310,23763296,0.61,-0.07,0.05,1.01,0.16,0.06,0.23,-31.98,115.83
2022/5/1,3:25:21,-5784.43,2730.2,-6920349.5,23763314,0.61,-6920310,23763296,0.61,-0.14,0.03,1.09,0.12,-0.03,-0.11,-31.98,115.83
2022/5/1,3:25:22,-5785.2,2731.82,-6920349.5,23763314,-0.11,-6920310,23763296,-0.11,-0.06,0.25,1.01,0.3,0.05,0.28,-31.98,115.83
2022/5/1,3:25:23,-5790.69,2732.25,-6920349.5,23763314,-0.11,-6920310,23763296,-0.11,-0.07,0.16,1.14,0.21,0.04,-0.03,-31.98,115.83
2022/5/1,3:25:24,-5792.37,2735.12,-6920349.5,23763314,-0.11,-6920310,23763296,-0.11,-0.28,-0.08,1.09,0.02,-0.18,0.23,-31.98,115.83
2022/5/1,3:25:25,-5795.17,2736.76,-6920349,23763314,0.08,-6920309.5,23763296,0.08,-0.13,0.09,1.09,0.16,-0.03,-0.1,-31.98,115.83
2022/5/1,3:25:26,-5798.29,2736.34,-6920349,23763314,0.08,-6920309.5,23763296,0.08,-0.11,-0.01,1.12,0.09,0.01,0.46,-31.98,115.83
2022/5/1,3:25:27,-5800.56,2738.66,-6920349,23763314,0.08,-6920309.5,23763296,0.08,-0.03,0.19,1.01,0.27,0.07,0.37,-31.98,115.83
2022/5/1,3:25:28,-5805.95,2739.87,-6920349.5,23763314,0.34,-6920310,23763296,0.34,-0.07,0.12,0.88,0.24,0.04,0.02,-31.98,115.83
2022/5/1,3:25:29,-5806.58,2742.69,-6920349.5,23763314,0.16,-6920310,23763296,0.16,-0.18,0,1,0.09,-0.09,-0.01,-31.98,115.83
2022/5/1,3:25:30,-5810.8,2743.89,-6920349.5,23763314,0.16,-6920310,23763296,0.16,-0.01,0.06,0.95,0.17,0.11,0.49,-31.98,115.83
2022/5/1,3:25:31,-5813.31,2743.88,-6920349.5,23763314,0.48,-6920310,23763296,0.48,-0.04,0.13,0.84,0.26,0.08,0.33,-31.98,115.83
2022/5/1,3:25:32,-5816.4,2745.42,-6920349.5,23763314,0.33,-6920310,23763296,0.33,0.01,0.06,0.96,0.18,0.13,0.4,-31.98,115.83
2022/5/1,3:25:33,-5818.01,2746.63,-6920349.5,23763314,0.33,-6920310,23763296,0.33,-0.09,-0.1,1,0.01,0.02,0.28,-31.98,115.83
2022/5/1,3:25:34,-5821.33,2748.18,-6920349,23763314,0.26,-6920309.5,23763296,0.26,-0.01,0.21,0.93,0.3,0.08,0.56,-31.98,115.83
2022/5/1,3:25:35,-5824.61,2748.4,-6920349,23763314,0.26,-6920309.5,23763296,0.26,-0.24,-0.14,0.91,-0.03,-0.18,0.13,-31.98,115.83
2022/5/1,3:25:36,-5826.51,2751.69,-6920349,23763314,0.26,-6920309.5,23763296,0.26,-0.05,0.07,0.91,0.18,0.07,0.52,-31.98,115.83
2022/5/1,3:25:37,-5829.71,2751.17,-6920349,23763314,0.26,-6920309.5,23763296,0.26,-0.02,0.32,0.88,0.38,0.07,0.69,-31.98,115.83
2022/5/1,3:25:38,-5832.11,2751.72,-6920349,23763314,0.26,-6920309.5,23763296,0.26,-0.24,-0.1,1.05,-0.01,-0.14,0.5,-31.98,115.83
2022/5/1,3:25:39,-5834.81,2754.31,-6920349,23763314,0.26,-6920309.5,23763296,0.26,-0.11,-0.17,0.96,-0.08,-0.03,0.72,-31.98,115.83
2022/5/1,3:25:40,-5837.36,2754.58,-6920349.5,23763314,0.45,-6920310,23763296,0.45,0.06,0.12,0.98,0.22,0.14,0.67,-31.98,115.83
2022/5/1,3:25:41,-5839.46,2753.23,-6920349.5,23763314,0.45,-6920310,23763296,0.45,-0.28,0.12,0.95,0.19,-0.18,0.45,-31.98,115.83
2022/5/1,3:25:42,-5841.84,2757.43,-6920349.5,23763314,0.45,-6920310,23763296,0.45,-0.15,0.09,0.93,0.19,-0.04,-0.06,-31.98,115.83
2022/5/1,3:25:43,-5844.76,2758.2,-6920349.5,23763314,0.45,-6920310,23763296,0.45,-0.16,-0.08,1.06,0.02,-0.06,0.77,-31.98,115.83
2022/5/1,3:25:44,-5846.04,2758.59,-6920349.5,23763314,0.45,-6920310,23763296,0.45,0.01,0.08,0.96,0.19,0.13,0.53,-31.98,115.83
2022/5/1,3:25:45,-5848.94,2760.93,-6920349.5,23763314,0.45,-6920310,23763296,0.45,-0.19,-0.09,1.06,0.01,-0.1,0.55,-31.98,115.83
2022/5/1,3:25:46,-5850.27,2763.17,-6920349,23763314,0.55,-6920309.5,23763296,0.55,-0.06,-0.12,1.11,-0.01,0.03,0.69,-31.98,115.83
2022/5/1,3:25:47,-5853.52,2762.81,-6920349,23763314,0.55,-6920309.5,23763296,0.55,-0.06,0.34,0.9,0.4,0.02,0.67,-31.98,115.83
2022/5/1,3:25:48,-5856.77,2765.09,-6920349.5,23763314,0.56,-6920309.5,23763296,0.56,-0.04,0.08,1,0.19,0.09,0.57,-31.98,115.83
2022/5/1,3:25:49,-5858.25,2766.45,-6920349.5,23763314,0.56,-6920309.5,23763296,0.56,-0.12,-0.08,0.92,0.02,-0.02,0.95,-31.98,115.83
2022/5/1,3:25:50,-5860.88,2765.58,-6920349.5,23763314,0.56,-6920309.5,23763296,0.56,0.06,0.08,1.05,0.16,0.13,1.03,-31.98,115.83
2022/5/1,3:25:51,-5863.75,2768.06,-6920349.5,23763314,0.56,-6920309.5,23763296,0.56,-0.22,0.03,0.9,0.13,-0.12,0.7,-31.98,115.83
2022/5/1,3:25:52,-5865.19,2769.27,-6920349.5,23763314,0.56,-6920309.5,23763296,0.56,0.01,0.18,1.01,0.24,0.1,0.72,-31.98,115.83
2022/5/1,3:25:53,-5868.96,2769.51,-6920349.5,23763314,0.56,-6920309.5,23763296,0.56,-0.08,-0.01,0.92,0.12,0.04,0.86,-31.98,115.83
2022/5/1,3:25:54,-5869.37,2770.92,-6920349.5,23763314,0.56,-6920309.5,23763296,0.56,-0.19,0.01,1.08,0.09,-0.08,0.76,-31.98,115.83
2022/5/1,3:25:55,-5873.86,2773.28,-6920349.5,23763314,0.56,-6920309.5,23763296,0.56,-0.05,0.08,1.01,0.16,0.04,0.88,-31.98,115.83
2022/5/1,3:25:56,-5877.63,2771.76,-6920349.5,23763314,0.56,-6920309.5,23763296,0.56,-0.1,-0.01,1.01,0.1,0.01,0.64,-31.98,115.83
2022/5/1,3:25:57,-5878.18,2774.59,-6920349.5,23763314,0.56,-6920309.5,23763296,0.56,0,-0.04,1.1,0.06,0.08,0.97,-31.98,115.83
2022/5/1,3:25:58,-5881.55,2776.16,-6920349.5,23763314,0.56,-6920309.5,23763296,0.56,-0.11,0.14,0.97,0.22,-0.01,1.09,-31.98,115.83
2022/5/1,3:25:59,-5884.61,2776.51,-6920349.5,23763314,0.56,-6920309.5,23763296,0.56,0.07,0.05,1.1,0.13,0.13,0.73,-31.98,115.83
2022/5/1,3:26:00,-5888.27,2777.19,-6920349.5,23763314,0.56,-6920309.5,23763296,0.56,-0.28,0.19,0.96,0.24,-0.17,0.67,-31.98,115.83
2022/5/1,3:26:01,-5888.41,2778.53,-6920349.5,23763314,0.56,-6920309.5,23763296,0.56,0.01,-0.06,1.02,0.02,0.1,1.17,-31.98,115.83
2022/5/1,3:26:02,-5893.13,2781.37,-6920349.5,23763314,0.56,-6920309.5,23763296,0.56,-0.16,0.09,1,0.18,-0.04,1.24,-31.98,115.83
2022/5/1,3:26:03,-5893.73,2781.34,-6920349.5,23763314,0.56,-6920309.5,23763296,0.56,-0.1,-0.02,0.98,0.09,0.02,1.05,-31.98,115.83
2022/5/1,3:26:04,-5897.75,2782.91,-6920349.5,23763314,0.56,-6920309.5,23763296,0.56,-0.11,0.01,1,0.13,-0.04,1.12,-31.98,115.83
2022/5/1,3:26:05,-5898.77,2783.63,-6920349.5,23763314,1.21,-6920309.5,23763296,1.21,-0.1,0.11,0.92,0.21,0.01,0.74,-31.98,115.83
2022/5/1,3:26:06,-5934.42,2799.67,-6920350.5,23763314,0.14,-6920310,23763296,0.14,-0.14,-0.08,1.12,0.03,-0.03,0.24,-31.98,115.83
2022/5/1,3:26:18,-5934.43,2799.1,-6920350.5,23763314,0.14,-6920310,23763296,0.14,0.03,-0.05,1,0.06,0.11,0.61,-31.98,115.83
2022/5/1,3:26:19,-5937.86,2800.16,-6920350.5,23763314,0.14,-6920310,23763296,0.14,-0.05,0.08,0.96,0.2,0.08,0.37,-31.98,115.83
2022/5/1,3:26:20,-5940.96,2801.38,-6920350,23763314,0.71,-6920309.5,23763296,0.71,-0.07,0.22,0.86,0.34,0.02,0.07,-31.98,115.83
2022/5/1,3:26:21,-5942.98,2804.34,-6920350,23763314,0.71,-6920309.5,23763296,0.71,-0.05,-0.13,1.02,-0.03,0.03,0.72,-31.98,115.83
2022/5/1,3:26:22,-5946.05,2805.7,-6920349.5,23763314,0.43,-6920309,23763296,0.43,-0.18,0.08,0.92,0.18,-0.08,0.42,-31.98,115.83
2022/5/1,3:26:23,-5947.52,2804.22,-6920349.5,23763314,0.43,-6920309,23763296,0.43,0.05,0.05,1.01,0.15,0.14,0.66,-31.98,115.83
,,,,,,,,,,,,,,,,,
2022/5/1,3:26:24,-5950.23,2807.07,-6920349,23763314,0.29,-6920308.5,23763296,0.29,0.17,-0.05,1.26,0.04,0.16,0.75,-31.98,115.83
2022/5/1,3:26:25,-5951.61,2810.9,-6920349,23763314,0.29,-6920308.5,23763296,0.29,-0.32,0.26,0.85,0.39,-0.27,-0.27,-31.98,115.83
2022/5/1,3:26:26,-5958.19,2809.91,-6920349,23763314,0.29,-6920308.5,23763296,0.29,-0.13,-0.25,0.93,-0.1,-0.01,-0.7,-31.98,115.83
2022/5/1,3:26:27,-5961.11,2813.43,-6920349,23763314,0.29,-6920308.5,23763296,0.29,-0.26,0.09,0.88,0.22,-0.2,-0.17,-31.98,115.83
2022/5/1,3:26:28,-5964.67,2810.81,-6920349,23763316,0.29,-6920308.5,23763296,0.29,-0.48,0.07,0.9,0.12,-0.42,0.38,-31.98,115.83
2022/5/1,3:26:29,-5967.51,2812.69,-6920349,23763316,0.38,-6920308.5,23763296,0.38,0.21,0.18,1.09,0.19,0.2,0.81,-31.98,115.83
2022/5/1,3:26:30,-5972.68,2815.72,-6920349,23763316,0.13,-6920308.5,23763296,0.13,-0.15,0.24,0.99,0.3,-0.06,0.66,-31.98,115.83
2022/5/1,3:26:31,-5973.97,2817.65,-6920349,23763316,0.13,-6920308.5,23763296,0.13,-0.29,-0.02,0.99,0.09,-0.21,-0.07,-31.98,115.83
2022/5/1,3:26:32,-5977.77,2822.12,-6920349,23763316,0.75,-6920308.5,23763296,0.75,-0.1,-0.25,1.05,-0.12,-0.04,0.43,-31.98,115.83
2022/5/1,3:26:33,-5979.21,2824.58,-6920349,23763316,0.75,-6920308.5,23763296,0.75,-0.17,0.28,0.8,0.4,-0.13,0.15,-31.98,115.83
2022/5/1,3:26:34,-5980.97,2825.65,-6920349.5,23763316,0.19,-6920309,23763296,0.19,-0.1,0.23,0.94,0.32,0.01,0.02,-31.98,115.83
2022/5/1,3:26:35,-5983.18,2826.67,-6920349.5,23763316,0.02,-6920309,23763296,0.02,-0.02,-0.02,1.08,0.08,0.07,0.63,-31.98,115.83
2022/5/1,3:26:36,-5984.89,2828.74,-6920349.5,23763316,0.02,-6920309,23763296,0.02,-0.18,0,1.03,0.11,-0.08,0.23,-31.98,115.83
2022/5/1,3:26:37,-5986.68,2828.13,-6920349,23763316,0.37,-6920308.5,23763296,0.37,-0.06,0.14,0.98,0.23,0.05,0.26,-31.98,115.83
2022/5/1,3:26:38,-5989.34,2829.81,-6920349,23763316,0.37,-6920308.5,23763296,0.37,-0.01,0.01,1.07,0.11,0.04,0.88,-31.98,115.83
2022/5/1,3:26:39,-5992.85,2832.58,-6920349,23763316,0.7,-6920308.5,23763296,0.69,-0.17,-0.24,0.93,-0.11,-0.06,0.24,-31.98,115.83
2022/5/1,3:26:40,-5992.21,2832.65,-6920349,23763316,0.69,-6920308.5,23763296,0.69,-0.07,0.3,0.94,0.35,0.04,0.29,-31.98,115.83
2022/5/1,3:26:41,-5996.69,2835,-6920349,23763316,0.69,-6920308.5,23763296,0.69,-0.11,-0.04,1.15,0.05,0,-0.21,-31.98,115.83
2022/5/1,3:26:42,-6001.47,2835.6,-6920349,23763316,0.69,-6920308.5,23763296,0.69,-0.15,0.12,0.89,0.23,-0.05,0.12,-31.98,115.83
2022/5/1,3:26:43,-6001.02,2837.15,-6920349,23763316,0.69,-6920308.5,23763296,0.69,-0.15,0.03,1.09,0.13,-0.01,0.2,-31.98,115.83
2022/5/1,3:26:44,-6005.71,2840.06,-6920349.5,23763316,0.69,-6920308.5,23763296,0.69,-0.36,-0.29,1.07,-0.09,-0.19,-0.86,-31.98,115.83
2022/5/1,3:26:45,-6010.1,2841.38,-6920349.5,23763316,0.69,-6920308.5,23763296,0.69,-0.22,0.39,0.94,0.43,-0.15,0.16,-31.98,115.83
2022/5/1,3:26:46,-6012.92,2843.68,-6920349.5,23763316,0.69,-6920308.5,23763296,0.69,-0.21,0.03,1.01,0.12,-0.11,0.3,-31.98,115.83
2022/5/1,3:26:47,-6017.06,2842.23,-6920349.5,23763316,0.7,-6920308.5,23763296,0.69,0.03,-0.11,0.83,-0.02,0.12,0.82,-31.98,115.83
2022/5/1,3:26:48,-6017.55,2845.89,-6920349.5,23763316,0,-6920308.5,23763296,0,-0.22,-0.07,1.1,0.05,-0.13,-0.08,-31.98,115.83
2022/5/1,3:26:49,-6021.55,2847.03,-6920349.5,23763316,0,-6920308.5,23763296,0,-0.08,0.22,0.91,0.3,0.02,0.57,-31.98,115.83
2022/5/1,3:26:50,-6024.14,2845.9,-6920349.5,23763316,0,-6920308.5,23763296,0,-0.09,-0.2,1.02,-0.09,-0.01,0.59,-31.98,115.83
2022/5/1,3:26:51,-6026.23,2850.08,-6920349.5,23763316,0,-6920308.5,23763296,0,-0.24,-0.05,1.12,0.04,-0.14,0.16,-31.98,115.83
2022/5/1,3:26:52,-6028.75,2849.34,-6920349.5,23763316,0.54,-6920308.5,23763296,0.54,0.03,0.08,0.92,0.19,0.15,0.55,-31.98,115.83
2022/5/1,3:26:53,-6030.93,2851.04,-6920349.5,23763316,0.54,-6920308.5,23763296,0.54,-0.16,0.19,1,0.23,-0.05,0.65,-31.98,115.83
2022/5/1,3:26:54,-6035,2849.02,-6920349.5,23763316,0.54,-6920308.5,23763296,0.54,-0.06,-0.1,0.9,0,0.05,0.79,-31.98,115.83
2022/5/1,3:26:55,-6035.38,2850.99,-6920349.5,23763316,0.54,-6920308.5,23763296,0.54,-0.13,-0.01,0.99,0.08,-0.01,0.66,-31.98,115.83
2022/5/1,3:26:56,-6039.59,2851.17,-6920349.5,23763316,0.54,-6920308.5,23763296,0.54,-0.07,-0.13,0.93,-0.02,0.02,0.57,-31.98,115.83
2022/5/1,3:26:57,-6039.85,2852.55,-6920349.5,23763316,0.54,-6920308.5,23763296,0.54,0,0.21,1.01,0.27,0.09,0.22,-31.98,115.83
2022/5/1,3:26:58,-6047.73,2851.92,-6920349.5,23763316,0.21,-6920308.5,23763296,0.21,-0.05,-0.04,0.88,0.06,0.06,0.27,-31.98,115.83
2022/5/1,3:26:59,-6050.83,2854.25,-6920349.5,23763316,0.21,-6920308.5,23763296,0.21,-0.21,0.1,1.06,0.14,-0.05,1.35,-31.98,115.83
2022/5/1,3:27:00,-6054.8,2850.87,-6920349.5,23763316,1.39,-6920308.5,23763296,1.39,-0.2,0,0.94,0.1,-0.07,1.32,-31.98,115.83
2022/5/1,3:27:01,-6056.66,2853.82,-6920349.5,23763316,1.39,-6920308.5,23763296,1.39,0.02,-0.01,1.12,0.08,0.09,1.01,-31.98,115.83
2022/5/1,3:27:02,-6061.34,2853.61,-6920349.5,23763316,1.39,-6920308.5,23763296,1.39,-0.06,0.04,0.89,0.17,0.08,0.66,-31.98,115.83
2022/5/1,3:27:03,-6060.84,2854.37,-6920349.5,23763316,1.39,-6920308.5,23763296,1.39,-0.05,0.13,1.09,0.19,0.07,0.14,-31.98,115.83
2022/5/1,3:27:04,-6063.62,2856.62,-6920349.5,23763316,1.39,-6920308.5,23763296,1.39,-0.14,0.02,1.03,0.11,-0.03,0.03,-31.98,115.83
2022/5/1,3:27:05,-6066.55,2856.82,-6920349.5,23763316,1.39,-6920308.5,23763296,1.39,-0.03,0.27,1.06,0.3,0.07,0.3,-31.98,115.83
2022/5/1,3:27:06,-6119.24,2873.26,-6920350,23763316,-0.48,-6920308.5,23763296,-0.48,-0.07,0.08,1,0.19,0.04,-0.69,-31.98,115.83
2022/5/1,3:27:24,-6120.63,2874.5,-6920350,23763316,-0.75,-6920308.5,23763296,-0.75,-0.31,0.16,1.02,0.28,-0.22,-0.58,-31.98,115.83
2022/5/1,3:27:25,-6122.91,2874.97,-6920350,23763316,-0.75,-6920308.5,23763296,-0.75,0.19,0.08,1.02,0.17,0.28,-0.2,-31.98,115.83
2022/5/1,3:27:26,-6125.67,2877.4,-6920350,23763316,-0.75,-6920308.5,23763296,-0.75,-0.25,0.1,0.92,0.24,-0.18,-0.61,-31.98,115.83
2022/5/1,3:27:27,-6127.75,2877.24,-6920350,23763316,-0.75,-6920308.5,23763296,-0.75,0.05,0.16,0.97,0.24,0.16,-0.35,-31.98,115.83
2022/5/1,3:27:28,-6131.2,2878.68,-6920350,23763316,-0.35,-6920308.5,23763296,-0.35,-0.25,0,0.88,0.13,-0.18,-0.69,-31.98,115.83
2022/5/1,3:27:29,-6133.84,2880.88,-6920350,23763316,-0.35,-6920308.5,23763296,-0.35,-0.05,0.12,1.04,0.21,0.05,-0.46,-31.98,115.83
2022/5/1,3:27:30,-6137.7,2881.79,-6920350,23763318,-0.74,-6920308.5,23763298,-0.74,-0.08,0.01,1.05,0.11,0.04,-0.61,-31.98,115.83
2022/5/1,3:27:31,-6137.84,2884.24,-6920350,23763318,-0.61,-6920308.5,23763298,-0.61,-0.11,-0.09,1,0.03,0.02,-0.79,-31.98,115.83
2022/5/1,3:27:32,-6141.78,2886.08,-6920350,23763318,-0.53,-6920308.5,23763298,-0.53,-0.15,-0.05,0.99,0.06,-0.03,-0.47,-31.98,115.83
2022/5/1,3:27:33,-6145.88,2886.92,-6920350,23763318,-0.53,-6920308.5,23763298,-0.53,-0.13,0.18,1.06,0.25,-0.04,-0.35,-31.98,115.83
2022/5/1,3:27:34,-6146.05,2888.07,-6920350.5,23763318,-0.93,-6920309,23763298,-0.93,-0.1,-0.2,0.85,-0.1,0.06,-0.95,-31.98,115.83
2022/5/1,3:27:35,-6149.74,2889.49,-6920350.5,23763318,-0.93,-6920309,23763298,-0.93,-0.02,0.08,0.99,0.16,0.11,-0.09,-31.98,115.83
2022/5/1,3:27:36,-6152.47,2890.94,-6920351,23763318,-0.93,-6920309,23763298,-0.93,-0.22,0.11,0.9,0.26,-0.11,-0.92,-31.98,115.83
2022/5/1,3:27:37,-6154.41,2892.66,-6920351.5,23763318,-0.46,-6920309.5,23763298,-0.46,-0.07,0.11,0.95,0.24,0.04,-0.98,-31.98,115.83
2022/5/1,3:27:38,-6158.93,2893.3,-6920351.5,23763318,-0.82,-6920309.5,23763298,-0.82,-0.1,0.12,0.86,0.27,0,-0.83,-31.98,115.83
2022/5/1,3:27:39,-6159.75,2894.65,-6920351.5,23763318,-0.82,-6920309.5,23763298,-0.82,-0.1,0.1,0.94,0.24,0.02,-1.03,-31.98,115.83
2022/5/1,3:27:40,-6163.3,2896.4,-6920351.5,23763318,-0.82,-6920309.5,23763298,-0.82,-0.21,0.05,1.01,0.17,-0.11,-0.5,-31.98,115.83
2022/5/1,3:27:41,-6164.79,2897.7,-6920351.5,23763318,-0.82,-6920309.5,23763298,-0.82,-0.16,-0.04,1.04,0.08,-0.03,-0.88,-31.98,115.83
